,win,kills,deaths,assists,totalDamageDealtToChampions,allInPings,assistMePings,baitPings,baronKills,basicPings,bountyLevel,champExperience,champLevel,championId,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,detectorWardsPlaced,doubleKills,dragonKills,eligibleForProgression,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,placement,playerAugment1,playerAugment2,playerAugment3,playerAugment4,playerSubteamId,profileIcon,pushPings,quadraKills,riotIdName,riotIdTagline,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,subteamPlacement,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,teamId,timeCCingOthers,timePlayed,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,completeSupportQuestInTime,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,dodgeSkillShotsSmallWindow,doubleAces,dragonTakedowns,earliestBaron,earlyLaningPhaseGoldExpAdvantage,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,epicMonsterStolenWithoutSmite,firstTurretKilled,firstTurretKilledTime,flawlessAces,fullTeamTakedown,gameLength,getTakedownsInAllLanesEarlyJungleAsLaner,goldPerMinute,hadOpenNexus,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kTurretsDestroyedBeforePlatesFall,kda,killAfterHiddenWithAlly,killParticipation,killedChampTookFullTeamDamageSurvived,killingSprees.1,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laneMinionsFirst10Minutes,laningPhaseGoldExpAdvantage,legendaryCount,lostAnInhibitor,maxCsAdvantageOnLaneOpponent,maxKillDeficit,maxLevelLeadLaneOpponent,mejaisFullStackInTime,moreEnemyJungleThanOpponent,multiKillOneSpell,multiTurretRiftHeraldCount,multikills,multikillsAfterAggressiveFlash,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,pickKillWithAlly,playedChampSelectPosition,poroExplosions,quickCleanse,quickFirstTurret,quickSoloKills,riftHeraldTakedowns,saveAllyFromDeath,scuttleCrabKills,shortestTimeToAceFromFirstTakedown,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirstXMinutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,teleportTakedowns,tookLargeDamageSurvived,turretPlatesTaken,turretTakedowns.1,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,twoWardsOneSweeperCount,unseenRecalls,visionScoreAdvantageLaneOpponent,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249
win,1.0,0.27274565223417513,-0.3710870045532807,0.2963171823036395,0.13077172944442822,0.031001010908675557,0.045013599673656146,-0.0019895483153948997,0.1584643798794907,NaN,0.46677627554645224,0.19276620197431135,0.1994018781194059,0.007683335756373878,-0.012819576367290721,0.056358274021541505,0.032481906286359094,0.30163466339360046,0.26425353735298907,0.30163466339360046,-0.001995685705038048,NaN,0.04673068528618544,0.20654956569324504,0.1628271950721617,0.014151436524855628,0.05343275306366627,0.009367576295408558,0.05153784125647408,0.05125638495277731,0.08060579543807662,0.1306119727903584,1.3169379974456558e-17,-7.776260450457996e-17,0.05360055401290574,0.2274801422052579,0.1462065897010746,0.022258316035322606,0.23688548513419666,0.4211425516674225,-0.48623674939754125,0.008762104714224969,0.0027545448146196663,0.002970303723102041,0.006235489543114243,0.010721304399197246,0.04207618076618249,0.004708789047697005,0.052107531429550914,0.24383826848912557,0.027603701018819607,0.3418804645496867,0.2207079567904294,0.021424444612380203,0.056059759079295696,0.06569623234492299,-0.10095222880362804,0.023842498569429743,0.04841803977876487,0.21897380394439833,-0.5469723256879085,0.431119327269782,0.023919539218434763,0.0167244249839202,0.10562242856167516,-0.0031811955671562993,0.02299781122570184,0.08538135324711729,0.09210533735349509,-0.0387231094938194,-0.027436084985383993,-0.0011647121010297534,-0.00018688076551620926,0.018828776895504284,0.022877759087989367,-0.0039194407121977025,-0.008382792376749576,0.03390682985573863,0.0389947274893992,NaN,NaN,NaN,0.06769284594140589,0.06212784751585621,0.07589360156913855,0.025968114058102846,-0.027436084985383993,0.015004984640042776,-0.00017803990387614324,0.04196570485603886,0.00048726399520232613,-0.006279741597155626,-0.05014815591320208,-0.0086293397551675,0.03068448966496707,9.410883339886055e-18,0.00027938648754658135,0.11784379668532739,0.033917026516280376,-0.07327357056716512,0.15472589035971784,0.12428066073210015,0.05831378382828771,0.037113719918716315,0.024216503942957587,-0.2322008611405556,0.02438599781414809,0.11765201300868242,0.0397053203220553,0.03954097428536281,-0.026558274304771617,0.3298505816235592,0.49381253221050586,-0.621427230803371,NaN,-0.0006475719688218073,0.06229172337838719,0.03868615925668727,0.047388561362232545,0.024767629296630993,0.09960739635989192,0.08896429445786479,0.047435941333385044,-0.0005793520940157126,0.40586150676014227,0.3353021186318097,-0.27182340448975933,0.17273998188296988,0.1352056039080085,-0.22220751094611088,-0.09349016990957304,-0.039826415552185454,0.3592546857625704,-0.18155015671558167,-0.2423294793167393,-0.033260656991034386,0.16555584502290666,-0.044486728837793234,0.02196801309722086,0.18786113013457562,0.08492318595820458,0.08788861905984113,0.11231918204499103,0.008768191528712015,0.16676579205610148,0.21905959868451447,0.15740621768612206,0.022007299449357677,0.07305507543467318,0.09470682400437276,-0.1356375018527705,-0.19968988585107694,-0.12108642471877736,0.07756387582487341,0.28216515133515485,0.30326122936460975,0.2572251796100629,0.19384406937665039,0.06672605014783844,0.06643631804769273,0.10584692203971792,0.12434870443546799,0.10961194393547873,0.16449009376504609,0.25133928353690743,0.2681041659362381,0.2020336710065322,0.15062511003528078,0.15277002409459453,0.18335125674274813,0.10476192502090892,-0.08137812379096399,-0.2424076489533781,-0.24365112520947174,-0.02186455490408913,0.15803102909355757,0.20037648807138048,0.11040512686748126,0.045383809354277924,0.12785673064806402,0.2041766986398625,0.2509755109480591,0.19490497818238078,0.03021307776852644,-0.037412614329315134,-0.12215797552375479,-0.18690754857894046,-0.15658934788740556,0.03193063081230852,0.19022685159716513,0.22791316597055547,0.13886541413378328,0.0696031122836726,0.030978337288172893,0.015500826976840477,0.21376439793305826,0.2427953737408006,0.14880604543020073,-0.021417043288297296,-0.1042061885762203,-0.14208739883151283,-0.12500745444353525,-0.07863933785185981,-0.01722459944660452,0.06514661447106813,0.14273889836748455,0.11302161024683913,0.09064728564315215,0.029218537792884202,0.02815132812213055,0.06157754047127584,0.0616087642706482,0.07940189325260487,0.16957687429438126,0.24339304725699623,0.21925891803172812,0.20923097847722008,0.20291219965137455,0.17617991061562388,0.12734497986988633,0.019615973194512124,0.029092347213653155,0.030516277060253772,0.04311770574694059,0.06610327297977638,0.06521384011746574,0.06053294836994349,0.04175876587620434,0.032640522164581326,-0.057895786668141054,-0.15816612694195778,-0.17042585015232417,-0.09472136998136643,0.010361773514675493,NaN,NaN,NaN,NaN,NaN,NaN,NaN
kills,0.27274565223417513,1.0,0.1579655830422649,0.22397144331745247,0.7652183689890305,0.058686532259141846,0.09887597240182966,-0.006814245006024379,0.22935822087716246,NaN,0.4402750088852228,0.6019178850503025,0.5722254844032567,-0.06771504296349419,0.00664775492363043,0.07108925134361761,-0.16905056176961877,0.3999931957053721,0.44793008572740844,0.3999931957053721,0.2225054382092428,NaN,-0.15231711566976222,0.7681694268543958,0.23960342161734877,0.08333815673595975,0.05795620995219347,-0.032017982881147905,0.0019309048288419768,0.17372340052932486,0.08020944011472085,0.1721841249154904,-0.07959805362558806,-0.2223266069964692,0.05070427510293284,0.7753001819635525,0.7311247142822132,0.032090938899641985,0.2767688947736069,0.3176895563336197,0.044439537944429945,0.02465800749641103,0.0211544248784695,0.02314189165531191,0.028022979170044385,0.031219030080758263,0.04710581268160358,-0.256450545221352,0.24855216274802602,0.8611293839136991,0.21137780581884041,0.7889935248849007,0.7272695193802575,0.05322938524173711,0.2767731117382105,0.37037161075582636,0.3222565007731251,0.02864335522596072,0.22774754956391044,0.1884326962760756,0.0005583101155047824,0.23772087297593655,0.05965158611073079,0.010822645242793597,0.1529821201261096,-0.07518954536615473,0.14095490678289685,0.40433966196660637,0.5439715362670411,0.33979253320889924,-0.0127998935652074,-0.0010633148798298467,0.0007335113839774613,0.017224965350127196,0.018529578187945154,-0.0022261286153391156,-0.007294293628184667,0.0560034880433953,0.27969974049847046,NaN,NaN,NaN,0.3176807756060011,0.23774177059617435,0.2666162787339112,0.1172636730328304,-0.0127998935652074,0.20832108939007185,0.002629280367133899,0.13820260929638128,0.0003671177782724873,-0.013977231548616855,-0.05644879012331159,-0.01231086356420755,-0.02022683597808123,0.28628208449150633,0.1897654107198769,0.5608357667083499,-0.10333151963846607,0.38335533988745474,0.2780020575269026,0.30675158227848465,-0.10877468252716,0.2471105082911981,0.04991468649364462,0.23618747339773283,-0.13985185617355547,0.47732628538764266,0.1644644870711808,0.2889572627093601,0.25180350351037045,0.40496409689303536,0.3970931422628713,-0.020536060687135954,NaN,0.0016982094316609771,-0.12123248711461951,-0.1304950594662283,0.07995909569691202,-0.21785893683679197,-0.1804573681346733,0.379233687044179,0.2501853031417223,0.18908976702726057,0.2527652166744231,0.21422987481932074,0.34658274507026327,0.2923560631513225,0.08329631773434519,-0.16884531843464495,0.2990388155294754,0.210050900437164,0.32229675750625203,0.17645125387341767,0.043405245717766064,0.0037890313067542817,0.06958191798920321,0.04907192453436887,0.04626366232071167,0.04578538652206168,-0.01754621104541634,-0.05436212871521608,-0.02604666603430111,-0.012866427112489925,0.014266656617043658,0.06435017169039539,0.1876632356090204,0.11605640038841927,0.12774284936304353,0.016404467182636565,0.0008257004276312829,-0.001066182426896315,-0.0196160731043864,0.12367826711569638,0.15639922679182053,0.1979627108998099,0.18819412395655305,0.15207417346613905,0.055370159572474736,0.055393847190494706,0.11389919603289479,0.16878960554670702,0.18744113818294506,0.14440264361204866,0.17670046732635994,0.24782120263673785,0.31312114904284555,0.3171153560137817,0.40310369918694067,0.4554993015901974,0.32531437100987953,0.02438894216436293,-0.08300659928525704,-0.09786723876535021,-0.02486808495268622,0.1021407493911582,0.17796640114926585,0.15571891874683996,0.1091202200038828,0.14253462921854587,0.18851524430359576,0.2044556997778762,0.17355688571530467,0.049912967376619655,-0.008112180588471966,0.05464918320982722,0.03948631627681779,0.0026264134033659303,0.073827878315589,0.1254439073209367,0.1453959204562938,0.14083554540200519,0.10762090465967059,0.04109822026747817,0.021941106537285242,0.1686742413333932,0.17687569611958512,0.16583404256112813,-0.002138328937665845,-0.011014847326535437,-0.02559855393192067,-0.0015499236233578381,0.01790403541454278,0.05496918171460986,0.10474605301329919,0.13568733059031568,0.13032158565568305,0.10523588337983851,0.07556234613356244,0.0768226274922286,0.13050103687735917,0.0913799291099896,0.15994134235493163,0.22963233332289032,0.22687890430475857,0.1923332189096935,0.21850318755201245,0.22487564256378595,0.17303896445896633,0.1252911768434923,0.012343339439003018,0.020367603666603746,0.01984175700888032,0.018704406145335667,0.019246683676438295,0.0413367973733987,0.08530205849324371,0.04815502384921694,0.04022104011173045,-0.004311255347153475,-0.061395151591087126,-0.06920947757583663,-0.05031981914639018,-0.045871127063032875,NaN,NaN,NaN,NaN,NaN,NaN,-0.21004201260420152
deaths,-0.3710870045532807,0.1579655830422649,1.0,0.3285035844132546,0.3328440094091032,0.019269683614131863,0.05834853815462112,0.024353987267270456,-0.007976371337562044,NaN,-0.3492829150440555,0.37760204242688744,0.3367113698654589,-0.033118881455327195,0.0130668456372977,0.08059768845718013,0.0768090041493872,-0.08563317928935892,-0.09309726662166108,-0.08563317928935892,0.3644356890194184,NaN,0.08062475099744705,0.10122292162359156,-0.08883107201957559,0.09677211559801438,0.02290069793726018,0.018771558014779314,0.035857578729390736,-0.03149555006604399,0.023305707196370408,-0.10259714315183567,-0.10938385153891819,-0.30658567452475544,-0.0401806927454755,0.2888808519568586,0.32848237141391873,0.011180052463883792,-0.00822930057694573,0.014570911641809252,0.46325241242213644,0.019087787474501735,0.014732384258903795,0.018382404464190004,0.019808179300828316,0.019356327506068794,0.0062423177523875635,-0.36724303807107095,0.3543603401974601,0.15447996539099793,0.0501144887677131,-0.19335267652367788,0.08077167003622124,-0.2554515769155442,0.07170756464037087,0.20741861759822283,0.581015965430615,0.0007641753505730112,-0.04566341879896251,-0.03512968615475557,0.39952474186998277,-0.04033762130421128,0.01077280121864925,0.021852089123309337,-0.007302088730087827,0.041784698615147504,0.022873696707654604,0.05099274948748416,0.1796613800068932,0.4333371625585748,0.014537143462644826,0.0025690563264200196,0.006086750416610712,-0.0035694599820538945,-0.0018445206288721975,0.00839836028923974,-0.01653586161546249,0.0032089609937225386,0.05206482621842405,NaN,NaN,NaN,0.058509483222982744,0.04509770845458208,0.10132609986646601,0.007856475023421794,0.014537143462644826,0.23109284807404273,0.008668033900612685,0.22417660412647092,0.005956232999457265,-0.03688111538335172,-0.07692651365662964,0.015441810023544765,0.22088562726007954,0.3931156485524809,-0.023085553963410867,0.08484915585556667,0.030527999743891206,0.571790750262872,-0.07628406262614026,0.06899763735135495,0.031230333709150834,-0.0016665704112253008,0.01992663960182913,0.7986567190448637,0.05429882510902884,0.05747647373735806,-0.030098282216586954,0.20766801385918227,0.36184210531494576,-0.087506213255619,-0.07460145012844681,0.4932797735556173,NaN,0.012749032575405952,0.09608034793464212,0.07411610009090457,0.061203065723499823,0.09799302581107917,0.10605728527813156,0.08288673243724436,0.2731948305010635,-0.020749043520390018,0.005153186316644766,-0.03637969130038832,0.3709909845439125,0.02799471111500686,-0.034430281789657624,0.020330306740262913,0.340425553950792,-0.042119306755848816,-0.044274198137443196,0.486566496667029,0.36990972719853843,0.10380803293561787,-0.00029004959678857327,0.04927934209729603,0.06805417095049447,0.00601602980005223,0.010187457778379297,0.01908593311471169,-0.011175117914170352,0.00032347129278037284,0.013125186484643522,0.0033087961848971685,-0.024827392086674876,-0.021151126050686853,0.017859474958014945,-0.15149757222539514,0.07757711367617703,0.09649356703875114,0.08250033021703727,0.02894311425479719,-0.02503345044518453,-0.049519866780439147,-0.051543189005996734,-0.05630375352496596,-0.01805304881278067,-0.06282621637404852,-0.02420130855611807,-0.018538800128503233,-0.04486905621868361,-0.1501172380441641,-0.17150987663713138,-0.11133427280502525,-0.0545254783089341,-0.0773411847777377,0.006531272655407581,0.02155287912598516,0.0403634779435213,0.08024982592950929,0.08959127008193365,0.037171717745473384,-0.05041080024352684,-0.07392444530396132,-0.04628016270996223,-0.023984516142070346,-0.050328974648306435,-0.07079759564531962,-0.07329224324199748,-0.061109432575458415,-0.020940837402943675,0.03577577750055289,0.037095972313923926,0.20683972999880762,0.19774198121329437,0.09603696853346912,0.03295976107229088,-0.004030523570656672,-0.042003051485023,-0.029728545010674973,-0.026158129213154545,-0.010180571237301683,-0.01420065194017394,0.009131182842403853,-0.033752585752511687,-0.018265566966696692,0.016970921929323573,0.13750954949763247,0.13565332794988225,0.12925590894364802,0.08072805354793332,0.06327129743591484,0.034424073179942775,-0.0008611686706998055,0.0013740812361698084,-0.007372245999922023,0.03658293183033022,0.06737791100412889,0.19981299204633446,0.11130320555339533,0.12925341888182648,0.1308875409841494,-0.02342765160155817,-0.04397043983886713,-0.0431837329615429,-0.03674530582782036,-0.04049639813164677,-0.045866211816505645,0.00021719739403319938,0.008959014597492322,0.005163857327602873,0.0013985339662709994,0.010634865199200167,0.00573824708701384,-0.012270779909193359,-0.018769754352766194,-0.017574291623610093,-0.024950094240164714,0.02480271335705898,0.05418462450216037,0.09093830673992363,0.04086727831557206,NaN,NaN,NaN,NaN,NaN,NaN,0.0396525792859072
assists,0.2963171823036395,0.22397144331745247,0.3285035844132546,1.0,0.30435744512905477,0.08492784978988689,0.19490798480786808,0.03623619621523971,0.12191810049782081,NaN,0.0023794233297397415,0.49545375290416777,0.4413324606224983,0.010080659450997785,-0.003498193117328973,0.21544829146093364,0.32446349845501615,0.009459466800745367,0.08665206666471868,0.009459466800745367,0.4064647962688331,NaN,0.35197392414299605,0.14920119635323634,0.08144156660127473,0.08779705951479058,0.14538477419916399,0.12252838851544899,0.20192248623410114,-0.020587728330706136,0.16672027350909577,-0.013277128458046045,-0.08238744805542504,-0.30686224315712624,0.1507547464582096,0.36585976320332997,0.33775737978750736,0.08967064652445295,0.1443098299441502,0.38845610800934316,0.09170076011964652,-0.012826561750459278,-0.026819183905871347,-0.022407272931163305,-0.012670927754333051,-0.011618690370042243,0.006483067737014003,-0.4480169738313327,0.4254969539205492,0.21727769541517264,-0.025443181105482944,0.047735999575486285,0.1287578177463043,0.0005164068215258565,0.09130935034687739,0.28062377207037237,0.4159171225612606,0.06412992168972181,0.03216792349828019,0.11724050312516796,0.030915061869551345,0.2866597795979012,0.03857366408384273,0.03116367876157313,0.22241731508460116,0.11369339317646279,0.009071445178038682,-0.06485675562758522,0.06913036925863494,0.2867035623932975,-0.04239701153812849,-0.028904460497880893,-0.03147133427005584,-0.022520115676643047,-0.006377702972865354,-0.03718640735396317,0.009024216494242602,0.060529189447316854,0.05269235863798087,NaN,NaN,NaN,0.03229205969555915,0.13158723278391304,0.15247263630417746,0.07128513287336306,-0.04239701153812849,0.34580594405135406,-0.032503822661387224,0.3356716426792117,-0.033885076195300436,-0.05774923660988018,-0.05847972725722016,-0.0017193273883161933,0.46356636435134957,0.3578200655020681,0.02007559090922471,0.02234958854409228,0.3517344254119581,0.39798452746497803,0.05003290093731158,0.260250973995024,0.3642470277648184,-0.2090405960875004,0.0666551424823723,0.288583234340142,0.321573772019787,0.0805921549736345,0.09246448474569283,0.2387629090831816,0.2907478210476453,0.051575941574197336,0.32169202525082624,0.011331952019399138,NaN,0.05378209328267891,0.3730974938681245,0.32846841218112816,0.22467929931794092,0.3422768330837813,0.5522154561280965,0.12655269379901385,0.4232000449078916,0.017476118611703246,0.29716692574777087,0.23821684111890842,0.0807741942340007,0.08014389429042297,0.1544064709230225,-0.08686285857686717,0.2499123709195009,-0.13083447178437121,0.18693128637873152,0.2244773799667536,0.08904872063336279,0.041606434701087845,0.12950345118919265,-0.04407615166599356,0.2491014462097712,0.24972472239118926,0.22076469110113695,0.22519453815816054,0.22160022236440138,0.04220624417309876,0.21150453656373017,0.24288594312862066,0.11078456239498202,-0.010061306287924161,0.05891961793782773,-0.12684624428031832,-0.0656469576183201,-0.06787633918988673,-0.037202758328031514,0.10936703295340286,0.17388896244387522,0.20027251935455428,0.18119604040585993,0.11280358679392773,0.0875675783513695,0.05483529906772365,0.0890875426621132,0.12669674751127946,0.10822170078484566,0.07579840515510387,0.1429910322730439,0.25881116499128465,0.21366274152206038,0.07381874468379268,0.0714735093089932,0.12716322609938469,0.10776082346313899,0.011814018853502414,-0.13573372899611724,-0.19429843325451912,-0.14769054160174927,-0.0293437097159554,0.0333736727821156,0.030594410459461718,-0.053254554532365016,-0.022779945292466647,0.04305935628599236,0.12009444981182242,0.10614430139276403,0.033458875011394794,0.01175040087523699,0.10082310681790488,0.059656073906635285,-0.03069888246659382,0.04276672044714353,0.13845616110184003,0.16953755913693244,0.1175611741528078,0.06454575426573028,0.01653489031828009,0.011425733159817578,0.23899860905048972,0.2523670168015041,0.18194378935240543,0.01793776792751526,0.03476237926966952,-0.0114599447366735,0.01983694955296602,0.015207923670325071,0.034182293512698074,0.04832538349963932,0.10743705779640009,0.11279568841122362,0.09117931449896255,0.08777396263884088,0.12816747858324745,0.3970888078398072,0.2654602623338724,0.3011583134617721,0.37567346194219187,0.26937952547272837,0.21816887272609076,0.18530792271792554,0.17877589125441506,0.15497225770088138,0.08020337168227512,0.0010558316255105493,0.011640326637306474,-0.005815342863161934,0.009888095921638635,0.056676741646454275,0.04235299001091754,0.037612996139059995,0.013217477351731248,0.006423366950778042,-0.07945723849422227,-0.09417646428502062,-0.039471822869614634,0.09796260219248071,0.2052288672775175,NaN,NaN,NaN,NaN,NaN,NaN,-0.5222329678670935
totalDamageDealtToChampions,0.13077172944442822,0.7652183689890305,0.3328440094091032,0.30435744512905477,1.0,0.08367718427002833,0.14848836085329498,-0.005403382317877276,0.20013968265916607,NaN,0.21403263688355315,0.8060099035016596,0.7627553532270958,-0.07521770204669269,0.010756876740497499,0.11192475655928881,-0.1403326147801671,0.4693616394323995,0.3880169238999969,0.4693616394323995,0.35041255137234856,NaN,-0.13468593566681356,0.5431630132769746,0.11415207285363314,0.09781681342879736,0.0726295401327467,0.008428012385186126,-0.008790111695775886,0.0907775340959234,0.06585964560991173,0.12238992925006148,-0.10151153460816259,-0.353150670116989,0.06400234671637332,0.8767328665345826,0.8619640152149636,0.049690862051595626,0.29576355810080446,0.34430956123056333,0.23606845542626195,0.06738437230708937,0.0639696704804951,0.06761025679261208,0.07233925798752391,0.07560909198063737,0.09387237703860436,-0.20701441248819646,0.37566166230322784,0.6795685234633867,0.22154720495508182,0.5275775562808214,0.5370408325816536,0.14726660212367373,0.46217280759135065,0.5858970383970036,0.49899855226154854,0.044750068182911676,0.11603406873472011,0.1782024457260203,0.14651519400961718,0.24047242085682585,0.047413954159767686,0.0372232916837348,0.1396152260209313,-0.09830536720016321,0.09400326900935331,0.4650286380447684,0.6158030476741302,0.4782475417095606,0.02419549612505169,0.03348519238644051,0.03512643635666052,0.046491669209560556,0.05133296771052327,0.03720746208193095,-0.021446491563226033,0.06109716545785996,0.1956078974906754,NaN,NaN,NaN,0.40841533322458856,0.28823009501775815,0.34417048860153526,0.1376467758911659,0.02419549612505169,0.15792960564975725,0.04498171113283449,0.12420217272495364,0.043069032626858184,0.003857581647654204,-0.07170282734283469,-0.008751435155364903,0.09337137658052057,0.5591986706955276,0.09025614831610887,0.7210125235909479,-0.08812121189210512,0.5594964634019314,0.18008662613423454,0.29830752658880055,-0.10521480858365563,0.4949878358238948,0.11756660269096482,0.4555418520249107,-0.1560847380296302,0.33008224955858123,0.09621062311807457,0.35489708227600686,0.3428296903735553,0.44928382742324696,0.4300438944720348,0.22276956923008334,NaN,0.013923788684720608,-0.06869687863987355,-0.1397747459240989,0.14624286398998235,-0.17470661172419838,-0.12180464796734539,0.48023504994811195,0.1851112004237048,0.09570165039616126,0.33144478278091705,0.25229509475441075,0.341387740660259,0.3049720451942236,0.050020059570377494,-0.13857656267996718,0.2919194034321743,0.28366651044890556,0.37279805240919905,0.19053976539449843,0.09403961667985669,0.0641933783426102,0.10165497393879239,0.09011647358793413,0.07153166425231552,0.08389656534133792,-0.0038125382826936804,-0.037267061399824025,-0.020132332425140162,-0.012143828588649768,0.04811147649985829,0.06796830038534304,0.15034108230806134,0.05030673216364003,0.07054438200005618,-0.03523580214521343,-0.01693884478985012,0.02894765561261994,0.027934785323386238,0.13392040652766313,0.19483494565784748,0.20287574784576362,0.16001758953063258,0.13805196475735476,0.02138038877405579,-0.02648948998230949,0.052723690674010504,0.1023938924987625,0.11343726629847732,0.057279677389048274,0.10827389317803748,0.17590602260111568,0.22765224100273299,0.2004857262243308,0.2505239415359987,0.31207495121760237,0.22481594372695254,0.020878673445264218,-0.06973615346243052,-0.03646700102215807,0.020903845616243828,0.14707205759512532,0.2203920204896526,0.2045658429033721,0.13056924195806113,0.1639832996185185,0.20432229838595295,0.22886045632958765,0.20310650209351055,0.10551762808969914,0.0003731323022911825,0.05170816772161104,0.08581594201358478,0.048039839633219054,0.10993430502292174,0.16322474934707673,0.14508014006098421,0.12810531066582684,0.08633073034858357,0.024832622248863758,0.010692247482879617,0.18192612896833385,0.17187705780683787,0.14189558151366463,-0.008695370009753609,-0.013090134350012092,-0.01779819640551102,0.016802870639392755,0.04775304545504677,0.10371510824666555,0.13520936915081627,0.15767241636694282,0.16938305430191364,0.11885594233433197,0.08223296296045304,0.06489714543468512,0.13344841548691022,0.07319138983331691,0.13589337824300737,0.20968617097082906,0.19158376750716188,0.15794068841988493,0.18409902044847096,0.17702799659227617,0.14280566132208858,0.11762824373069954,0.010583461815024911,0.03293605652488162,0.016013812055380314,0.046580077856727534,0.04943153862101029,0.05029280523154126,0.0872334541649107,0.053385220627762194,0.042611226107614864,0.031303708593651454,-0.03199384813378908,-0.05700903462746844,-0.04497086198054721,-0.03923337080028211,NaN,NaN,NaN,NaN,NaN,NaN,0.05606670663203448
